name,description,category,unit,unit_cost,supplier_name,minimum_stock,maximum_stock,current_stock,batch_number,location,gl_account,sku,vendor_item_number,notes
Sample Item 1087,Sample description for inventory item 1087,produce,each,7.75,Fresh Farms Co.,6.00,17.00,12.00,BATCH-007,Walk-in Cooler,5136,SKU-01087,VIN-003261,Notes for item 1087
Sample Item 1088,Sample description for inventory item 1088,meat,pack,8.50,Prime Protein Supply,7.00,19.00,15.00,BATCH-008,Dry Storage,5137,SKU-01088,VIN-003264,Notes for item 1088
Sample Item 1089,Sample description for inventory item 1089,dairy,lb,9.25,DairyBest Distributors,8.00,21.00,18.00,BATCH-009,Freezer,5138,SKU-01089,VIN-003267,Notes for item 1089
Sample Item 1090,Sample description for inventory item 1090,dry_goods,kg,10.00,Metro Restaurant Supply,9.00,23.00,18.00,BATCH-010,Bar Storage,5139,SKU-01090,VIN-003270,Notes for item 1090
Sample Item 1091,Sample description for inventory item 1091,beverages,oz,10.75,Gourmet Goods LLC,10.00,20.00,11.00,BATCH-011,Prep Station,5140,SKU-01091,VIN-003273,Notes for item 1091
Sample Item 1092,Sample description for inventory item 1092,other,gal,11.50,Sunrise Produce,11.00,22.00,22.00,BATCH-012,Pantry,5141,SKU-01092,VIN-003276,Notes for item 1092
Sample Item 1093,Sample description for inventory item 1093,produce,liter,12.25,Fresh Farms Co.,5.00,17.00,5.00,BATCH-013,Walk-in Cooler,5142,SKU-01093,VIN-003279,Notes for item 1093
Sample Item 1094,Sample description for inventory item 1094,meat,case,13.00,Prime Protein Supply,6.00,19.00,7.00,BATCH-014,Dry Storage,5143,SKU-01094,VIN-003282,Notes for item 1094
Sample Item 1095,Sample description for inventory item 1095,dairy,each,13.75,DairyBest Distributors,7.00,21.00,21.00,BATCH-015,Freezer,5144,SKU-01095,VIN-003285,Notes for item 1095
Sample Item 1096,Sample description for inventory item 1096,dry_goods,pack,3.25,Metro Restaurant Supply,8.00,18.00,14.00,BATCH-016,Bar Storage,5145,SKU-01096,VIN-003288,Notes for item 1096
Sample Item 1097,Sample description for inventory item 1097,beverages,lb,4.00,Gourmet Goods LLC,9.00,20.00,13.00,BATCH-017,Prep Station,5146,SKU-01097,VIN-003291,Notes for item 1097
Sample Item 1098,Sample description for inventory item 1098,other,kg,4.75,Sunrise Produce,10.00,22.00,15.00,BATCH-018,Pantry,5147,SKU-01098,VIN-003294,Notes for item 1098
Sample Item 1099,Sample description for inventory item 1099,produce,oz,5.50,Fresh Farms Co.,11.00,24.00,17.00,BATCH-019,Walk-in Cooler,5148,SKU-01099,VIN-003297,Notes for item 1099
Sample Item 1100,Sample description for inventory item 1100,meat,gal,6.25,Prime Protein Supply,5.00,19.00,9.00,BATCH-020,Dry Storage,5149,SKU-01100,VIN-003300,Notes for item 1100
Sample Item 1101,Sample description for inventory item 1101,dairy,liter,7.00,DairyBest Distributors,6.00,16.00,6.00,BATCH-021,Freezer,5100,SKU-01101,VIN-003303,Notes for item 1101
Sample Item 1102,Sample description for inventory item 1102,dry_goods,case,7.75,Metro Restaurant Supply,7.00,18.00,16.00,BATCH-022,Bar Storage,5101,SKU-01102,VIN-003306,Notes for item 1102
Sample Item 1103,Sample description for inventory item 1103,beverages,each,8.50,Gourmet Goods LLC,8.00,20.00,18.00,BATCH-023,Prep Station,5102,SKU-01103,VIN-003309,Notes for item 1103
Sample Item 1104,Sample description for inventory item 1104,other,pack,9.25,Sunrise Produce,9.00,22.00,20.00,BATCH-024,Pantry,5103,SKU-01104,VIN-003312,Notes for item 1104
Sample Item 1105,Sample description for inventory item 1105,produce,lb,10.00,Fresh Farms Co.,10.00,24.00,19.00,BATCH-025,Walk-in Cooler,5104,SKU-01105,VIN-003315,Notes for item 1105
Sample Item 1106,Sample description for inventory item 1106,meat,kg,10.75,Prime Protein Supply,11.00,21.00,16.00,BATCH-026,Dry Storage,5105,SKU-01106,VIN-003318,Notes for item 1106
Sample Item 1107,Sample description for inventory item 1107,dairy,oz,11.50,DairyBest Distributors,5.00,16.00,7.00,BATCH-027,Freezer,5106,SKU-01107,VIN-003321,Notes for item 1107
Sample Item 1108,Sample description for inventory item 1108,dry_goods,gal,12.25,Metro Restaurant Supply,6.00,18.00,8.00,BATCH-028,Bar Storage,5107,SKU-01108,VIN-003324,Notes for item 1108
Sample Item 1109,Sample description for inventory item 1109,beverages,liter,13.00,Gourmet Goods LLC,7.00,20.00,9.00,BATCH-029,Prep Station,5108,SKU-01109,VIN-003327,Notes for item 1109
Sample Item 1110,Sample description for inventory item 1110,other,case,13.75,Sunrise Produce,8.00,22.00,22.00,BATCH-030,Pantry,5109,SKU-01110,VIN-003330,Notes for item 1110
Sample Item 1111,Sample description for inventory item 1111,produce,each,3.25,Fresh Farms Co.,9.00,19.00,19.00,BATCH-031,Walk-in Cooler,5110,SKU-01111,VIN-003333,Notes for item 1111
Sample Item 1112,Sample description for inventory item 1112,meat,pack,4.00,Prime Protein Supply,10.00,21.00,17.00,BATCH-032,Dry Storage,5111,SKU-01112,VIN-003336,Notes for item 1112
Sample Item 1113,Sample description for inventory item 1113,dairy,lb,4.75,DairyBest Distributors,11.00,23.00,18.00,BATCH-033,Freezer,5112,SKU-01113,VIN-003339,Notes for item 1113
Sample Item 1114,Sample description for inventory item 1114,dry_goods,kg,5.50,Metro Restaurant Supply,5.00,18.00,12.00,BATCH-034,Bar Storage,5113,SKU-01114,VIN-003342,Notes for item 1114
Sample Item 1115,Sample description for inventory item 1115,beverages,oz,6.25,Gourmet Goods LLC,6.00,20.00,10.00,BATCH-035,Prep Station,5114,SKU-01115,VIN-003345,Notes for item 1115
Sample Item 1116,Sample description for inventory item 1116,other,gal,7.00,Sunrise Produce,7.00,17.00,11.00,BATCH-036,Pantry,5115,SKU-01116,VIN-003348,Notes for item 1116
Sample Item 1117,Sample description for inventory item 1117,produce,liter,7.75,Fresh Farms Co.,8.00,19.00,8.00,BATCH-037,Walk-in Cooler,5116,SKU-01117,VIN-003351,Notes for item 1117
Sample Item 1118,Sample description for inventory item 1118,meat,case,8.50,Prime Protein Supply,9.00,21.00,21.00,BATCH-038,Dry Storage,5117,SKU-01118,VIN-003354,Notes for item 1118
Sample Item 1119,Sample description for inventory item 1119,dairy,each,9.25,DairyBest Distributors,10.00,23.00,22.00,BATCH-039,Freezer,5118,SKU-01119,VIN-003357,Notes for item 1119
Sample Item 1120,Sample description for inventory item 1120,dry_goods,pack,10.00,Metro Restaurant Supply,11.00,25.00,20.00,BATCH-040,Bar Storage,5119,SKU-01120,VIN-003360,Notes for item 1120
Sample Item 1121,Sample description for inventory item 1121,beverages,lb,10.75,Gourmet Goods LLC,5.00,15.00,14.00,BATCH-041,Prep Station,5120,SKU-01121,VIN-003363,Notes for item 1121
Sample Item 1122,Sample description for inventory item 1122,other,kg,11.50,Sunrise Produce,6.00,17.00,11.00,BATCH-042,Pantry,5121,SKU-01122,VIN-003366,Notes for item 1122
Sample Item 1123,Sample description for inventory item 1123,produce,oz,12.25,Fresh Farms Co.,7.00,19.00,11.00,BATCH-043,Walk-in Cooler,5122,SKU-01123,VIN-003369,Notes for item 1123
Sample Item 1124,Sample description for inventory item 1124,meat,gal,13.00,Prime Protein Supply,8.00,21.00,11.00,BATCH-044,Dry Storage,5123,SKU-01124,VIN-003372,Notes for item 1124
Sample Item 1125,Sample description for inventory item 1125,dairy,liter,13.75,DairyBest Distributors,9.00,23.00,23.00,BATCH-045,Freezer,5124,SKU-01125,VIN-003375,Notes for item 1125
Sample Item 1126,Sample description for inventory item 1126,dry_goods,case,3.25,Metro Restaurant Supply,10.00,20.00,13.00,BATCH-046,Bar Storage,5125,SKU-01126,VIN-003378,Notes for item 1126
Sample Item 1127,Sample description for inventory item 1127,beverages,each,4.00,Gourmet Goods LLC,11.00,22.00,21.00,BATCH-047,Prep Station,5126,SKU-01127,VIN-003381,Notes for item 1127
Sample Item 1128,Sample description for inventory item 1128,other,pack,4.75,Sunrise Produce,5.00,17.00,14.00,BATCH-048,Pantry,5127,SKU-01128,VIN-003384,Notes for item 1128
Sample Item 1129,Sample description for inventory item 1129,produce,lb,5.50,Fresh Farms Co.,6.00,19.00,14.00,BATCH-049,Walk-in Cooler,5128,SKU-01129,VIN-003387,Notes for item 1129
Sample Item 1130,Sample description for inventory item 1130,meat,kg,6.25,Prime Protein Supply,7.00,21.00,11.00,BATCH-050,Dry Storage,5129,SKU-01130,VIN-003390,Notes for item 1130
Sample Item 1131,Sample description for inventory item 1131,dairy,oz,7.00,DairyBest Distributors,8.00,18.00,16.00,BATCH-051,Freezer,5130,SKU-01131,VIN-003393,Notes for item 1131
Sample Item 1132,Sample description for inventory item 1132,dry_goods,gal,7.75,Metro Restaurant Supply,9.00,20.00,12.00,BATCH-052,Bar Storage,5131,SKU-01132,VIN-003396,Notes for item 1132
Sample Item 1133,Sample description for inventory item 1133,beverages,liter,8.50,Gourmet Goods LLC,10.00,22.00,11.00,BATCH-053,Prep Station,5132,SKU-01133,VIN-003399,Notes for item 1133
Sample Item 1134,Sample description for inventory item 1134,other,case,9.25,Sunrise Produce,11.00,24.00,24.00,BATCH-054,Pantry,5133,SKU-01134,VIN-003402,Notes for item 1134
Sample Item 1135,Sample description for inventory item 1135,produce,each,10.00,Fresh Farms Co.,5.00,19.00,14.00,BATCH-055,Walk-in Cooler,5134,SKU-01135,VIN-003405,Notes for item 1135
Sample Item 1136,Sample description for inventory item 1136,meat,pack,10.75,Prime Protein Supply,6.00,16.00,8.00,BATCH-056,Dry Storage,5135,SKU-01136,VIN-003408,Notes for item 1136
Sample Item 1137,Sample description for inventory item 1137,dairy,lb,11.50,DairyBest Distributors,7.00,18.00,15.00,BATCH-057,Freezer,5136,SKU-01137,VIN-003411,Notes for item 1137
Sample Item 1138,Sample description for inventory item 1138,dry_goods,kg,12.25,Metro Restaurant Supply,8.00,20.00,14.00,BATCH-058,Bar Storage,5137,SKU-01138,VIN-003414,Notes for item 1138
Sample Item 1139,Sample description for inventory item 1139,beverages,oz,13.00,Gourmet Goods LLC,9.00,22.00,13.00,BATCH-059,Prep Station,5138,SKU-01139,VIN-003417,Notes for item 1139
Sample Item 1140,Sample description for inventory item 1140,other,gal,13.75,Sunrise Produce,10.00,24.00,24.00,BATCH-060,Pantry,5139,SKU-01140,VIN-003420,Notes for item 1140
Sample Item 1141,Sample description for inventory item 1141,produce,liter,3.25,Fresh Farms Co.,11.00,21.00,18.00,BATCH-061,Walk-in Cooler,5140,SKU-01141,VIN-003423,Notes for item 1141
Sample Item 1142,Sample description for inventory item 1142,meat,case,4.00,Prime Protein Supply,5.00,16.00,6.00,BATCH-062,Dry Storage,5141,SKU-01142,VIN-003426,Notes for item 1142
Sample Item 1143,Sample description for inventory item 1143,dairy,each,4.75,DairyBest Distributors,6.00,18.00,17.00,BATCH-063,Freezer,5142,SKU-01143,VIN-003429,Notes for item 1143
Sample Item 1144,Sample description for inventory item 1144,dry_goods,pack,5.50,Metro Restaurant Supply,7.00,20.00,16.00,BATCH-064,Bar Storage,5143,SKU-01144,VIN-003432,Notes for item 1144
Sample Item 1145,Sample description for inventory item 1145,beverages,lb,6.25,Gourmet Goods LLC,8.00,22.00,12.00,BATCH-065,Prep Station,5144,SKU-01145,VIN-003435,Notes for item 1145
Sample Item 1146,Sample description for inventory item 1146,other,kg,7.00,Sunrise Produce,9.00,19.00,10.00,BATCH-066,Pantry,5145,SKU-01146,VIN-003438,Notes for item 1146
Sample Item 1147,Sample description for inventory item 1147,produce,oz,7.75,Fresh Farms Co.,10.00,21.00,16.00,BATCH-067,Walk-in Cooler,5146,SKU-01147,VIN-003441,Notes for item 1147
Sample Item 1148,Sample description for inventory item 1148,meat,gal,8.50,Prime Protein Supply,11.00,23.00,14.00,BATCH-068,Dry Storage,5147,SKU-01148,VIN-003444,Notes for item 1148
Sample Item 1149,Sample description for inventory item 1149,dairy,liter,9.25,DairyBest Distributors,5.00,18.00,5.00,BATCH-069,Freezer,5148,SKU-01149,VIN-003447,Notes for item 1149
Sample Item 1150,Sample description for inventory item 1150,dry_goods,case,10.00,Metro Restaurant Supply,6.00,20.00,15.00,BATCH-070,Bar Storage,5149,SKU-01150,VIN-003450,Notes for item 1150
Sample Item 1151,Sample description for inventory item 1151,beverages,each,10.75,Gourmet Goods LLC,7.00,17.00,13.00,BATCH-071,Prep Station,5100,SKU-01151,VIN-003453,Notes for item 1151
Sample Item 1152,Sample description for inventory item 1152,other,pack,11.50,Sunrise Produce,8.00,19.00,19.00,BATCH-072,Pantry,5101,SKU-01152,VIN-003456,Notes for item 1152
Sample Item 1153,Sample description for inventory item 1153,produce,lb,12.25,Fresh Farms Co.,9.00,21.00,17.00,BATCH-073,Walk-in Cooler,5102,SKU-01153,VIN-003459,Notes for item 1153
Sample Item 1154,Sample description for inventory item 1154,meat,kg,13.00,Prime Protein Supply,10.00,23.00,15.00,BATCH-074,Dry Storage,5103,SKU-01154,VIN-003462,Notes for item 1154
Sample Item 1155,Sample description for inventory item 1155,dairy,oz,13.75,DairyBest Distributors,11.00,25.00,25.00,BATCH-075,Freezer,5104,SKU-01155,VIN-003465,Notes for item 1155
Sample Item 1156,Sample description for inventory item 1156,dry_goods,gal,3.25,Metro Restaurant Supply,5.00,15.00,5.00,BATCH-076,Bar Storage,5105,SKU-01156,VIN-003468,Notes for item 1156
Sample Item 1157,Sample description for inventory item 1157,beverages,liter,4.00,Gourmet Goods LLC,6.00,17.00,10.00,BATCH-077,Prep Station,5106,SKU-01157,VIN-003471,Notes for item 1157
Sample Item 1158,Sample description for inventory item 1158,other,case,4.75,Sunrise Produce,7.00,19.00,7.00,BATCH-078,Pantry,5107,SKU-01158,VIN-003474,Notes for item 1158
Sample Item 1159,Sample description for inventory item 1159,produce,each,5.50,Fresh Farms Co.,8.00,21.00,18.00,BATCH-079,Walk-in Cooler,5108,SKU-01159,VIN-003477,Notes for item 1159
Sample Item 1160,Sample description for inventory item 1160,meat,pack,6.25,Prime Protein Supply,9.00,23.00,13.00,BATCH-080,Dry Storage,5109,SKU-01160,VIN-003480,Notes for item 1160
Sample Item 1161,Sample description for inventory item 1161,dairy,lb,7.00,DairyBest Distributors,10.00,20.00,15.00,BATCH-081,Freezer,5110,SKU-01161,VIN-003483,Notes for item 1161
Sample Item 1162,Sample description for inventory item 1162,dry_goods,kg,7.75,Metro Restaurant Supply,11.00,22.00,20.00,BATCH-082,Bar Storage,5111,SKU-01162,VIN-003486,Notes for item 1162
Sample Item 1163,Sample description for inventory item 1163,beverages,oz,8.50,Gourmet Goods LLC,5.00,17.00,10.00,BATCH-083,Prep Station,5112,SKU-01163,VIN-003489,Notes for item 1163
Sample Item 1164,Sample description for inventory item 1164,other,gal,9.25,Sunrise Produce,6.00,19.00,7.00,BATCH-084,Pantry,5113,SKU-01164,VIN-003492,Notes for item 1164
Sample Item 1165,Sample description for inventory item 1165,produce,liter,10.00,Fresh Farms Co.,7.00,21.00,16.00,BATCH-085,Walk-in Cooler,5114,SKU-01165,VIN-003495,Notes for item 1165
Sample Item 1166,Sample description for inventory item 1166,meat,case,10.75,Prime Protein Supply,8.00,18.00,18.00,BATCH-086,Dry Storage,5115,SKU-01166,VIN-003498,Notes for item 1166
Sample Item 1167,Sample description for inventory item 1167,dairy,each,11.50,DairyBest Distributors,9.00,20.00,11.00,BATCH-087,Freezer,5116,SKU-01167,VIN-003501,Notes for item 1167
Sample Item 1168,Sample description for inventory item 1168,dry_goods,pack,12.25,Metro Restaurant Supply,10.00,22.00,20.00,BATCH-088,Bar Storage,5117,SKU-01168,VIN-003504,Notes for item 1168
Sample Item 1169,Sample description for inventory item 1169,beverages,lb,13.00,Gourmet Goods LLC,11.00,24.00,17.00,BATCH-089,Prep Station,5118,SKU-01169,VIN-003507,Notes for item 1169
Sample Item 1170,Sample description for inventory item 1170,other,kg,13.75,Sunrise Produce,5.00,19.00,19.00,BATCH-090,Pantry,5119,SKU-01170,VIN-003510,Notes for item 1170
Sample Item 1171,Sample description for inventory item 1171,produce,oz,3.25,Fresh Farms Co.,6.00,16.00,10.00,BATCH-001,Walk-in Cooler,5120,SKU-01171,VIN-003513,Notes for item 1171
Sample Item 1172,Sample description for inventory item 1172,meat,gal,4.00,Prime Protein Supply,7.00,18.00,14.00,BATCH-002,Dry Storage,5121,SKU-01172,VIN-003516,Notes for item 1172
Sample Item 1173,Sample description for inventory item 1173,dairy,liter,4.75,DairyBest Distributors,8.00,20.00,10.00,BATCH-003,Freezer,5122,SKU-01173,VIN-003519,Notes for item 1173
Sample Item 1174,Sample description for inventory item 1174,dry_goods,case,5.50,Metro Restaurant Supply,9.00,22.00,20.00,BATCH-004,Bar Storage,5123,SKU-01174,VIN-003522,Notes for item 1174
Sample Item 1175,Sample description for inventory item 1175,beverages,each,6.25,Gourmet Goods LLC,10.00,24.00,14.00,BATCH-005,Prep Station,5124,SKU-01175,VIN-003525,Notes for item 1175
Sample Item 1176,Sample description for inventory item 1176,other,pack,7.00,Sunrise Produce,11.00,21.00,20.00,BATCH-006,Pantry,5125,SKU-01176,VIN-003528,Notes for item 1176
Sample Item 1177,Sample description for inventory item 1177,produce,lb,7.75,Fresh Farms Co.,5.00,16.00,5.00,BATCH-007,Walk-in Cooler,5126,SKU-01177,VIN-003531,Notes for item 1177
Sample Item 1178,Sample description for inventory item 1178,meat,kg,8.50,Prime Protein Supply,6.00,18.00,13.00,BATCH-008,Dry Storage,5127,SKU-01178,VIN-003534,Notes for item 1178
Sample Item 1179,Sample description for inventory item 1179,dairy,oz,9.25,DairyBest Distributors,7.00,20.00,9.00,BATCH-009,Freezer,5128,SKU-01179,VIN-003537,Notes for item 1179
Sample Item 1180,Sample description for inventory item 1180,dry_goods,gal,10.00,Metro Restaurant Supply,8.00,22.00,17.00,BATCH-010,Bar Storage,5129,SKU-01180,VIN-003540,Notes for item 1180
Sample Item 1181,Sample description for inventory item 1181,beverages,liter,10.75,Gourmet Goods LLC,9.00,19.00,12.00,BATCH-011,Prep Station,5130,SKU-01181,VIN-003543,Notes for item 1181
Sample Item 1182,Sample description for inventory item 1182,other,case,11.50,Sunrise Produce,10.00,21.00,15.00,BATCH-012,Pantry,5131,SKU-01182,VIN-003546,Notes for item 1182
Sample Item 1183,Sample description for inventory item 1183,produce,each,12.25,Fresh Farms Co.,11.00,23.00,23.00,BATCH-013,Walk-in Cooler,5132,SKU-01183,VIN-003549,Notes for item 1183
Sample Item 1184,Sample description for inventory item 1184,meat,pack,13.00,Prime Protein Supply,5.00,18.00,12.00,BATCH-014,Dry Storage,5133,SKU-01184,VIN-003552,Notes for item 1184
Sample Item 1185,Sample description for inventory item 1185,dairy,lb,13.75,DairyBest Distributors,6.00,20.00,20.00,BATCH-015,Freezer,5134,SKU-01185,VIN-003555,Notes for item 1185
Sample Item 1186,Sample description for inventory item 1186,dry_goods,kg,3.25,Metro Restaurant Supply,7.00,17.00,15.00,BATCH-016,Bar Storage,5135,SKU-01186,VIN-003558,Notes for item 1186
Sample Item 1187,Sample description for inventory item 1187,beverages,oz,4.00,Gourmet Goods LLC,8.00,19.00,18.00,BATCH-017,Prep Station,5136,SKU-01187,VIN-003561,Notes for item 1187
